id,semantic_compare
6517,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 's2_refines_s1', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 's1_refines_s2', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 'incomparable', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR']"
6542,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 's2_refines_s1', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 's1_refines_s2', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 'incomparable', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR']"
6547,[]
47924,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
54426,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
6593,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR']"
24626,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR']"
54294,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
54365,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
54321,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
54322,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
47981,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
54554,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
6611,['equivalent']
54348,['equivalent']
6651,['equivalent']
54577,"['ERROR', 'ERROR', 'equivalent']"
6650,"['ERROR', 'ERROR', 'equivalent']"
11313,"['ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable']"
11306,"['ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 'equivalent']"
17317,"['ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 'equivalent']"
54643,"['ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 'equivalent']"
54560,"['ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 'equivalent']"
25186,"['ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'ERROR', 'ERROR']"
11309,"['ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable']"
6590,"['ERROR', 'ERROR', 'ERROR', 'ERROR']"
6601,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR']"
6602,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 'ERROR']"
6612,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR']"
6619,"['ERROR', 'ERROR', 'ERROR']"
47489,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
6624,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
23081,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
14616,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
15407,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
6643,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 's2_refines_s1', 'ERROR']"
6647,"['s2_refines_s1', 'incomparable', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR']"
6655,"['incomparable', 's2_refines_s1', 'incomparable', 'incomparable']"
6671,"['equivalent', 'equivalent', 'equivalent']"
6666,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1']"
6670,"['equivalent', 's1_refines_s2', 'equivalent']"
6688,"['equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
6699,"['equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR']"
6703,[]
6720,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 's2_refines_s1', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 's1_refines_s2', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 'incomparable', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 's1_refines_s2', 'equivalent', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2']"
6728,"['s2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent']"
7285,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 's2_refines_s1', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 's1_refines_s2', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'incomparable', 'equivalent', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 'incomparable', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR']"
7305,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's2_refines_s1', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
7598,"['ERROR', 'equivalent']"
9325,"['equivalent', 'equivalent', 'equivalent']"
9172,"['equivalent', 'equivalent', 'equivalent']"
11806,"['equivalent', 'equivalent', 'equivalent']"
12618,"['equivalent', 'equivalent', 'equivalent']"
8116,"['equivalent', 's1_refines_s2', 's1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent']"
8192,"['ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR']"
8367,"['s1_refines_s2', 's2_refines_s1', 's1_refines_s2']"
8649,[]
8403,"['equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'equivalent', 's1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 's1_refines_s2', 'incomparable', 'equivalent', 'ERROR']"
8456,[]
8694,"['equivalent', 'equivalent', 'equivalent']"
8702,"['equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent']"
8704,['equivalent']
8745,"['equivalent', 's1_refines_s2', 'equivalent']"
8882,"['ERROR', 'ERROR']"
9085,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'incomparable']"
11840,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
29016,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
10140,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
29086,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
11090,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
9197,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
10880,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1']"
9162,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
10177,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
10168,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
29823,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
29833,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
9163,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR']"
10169,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR']"
29085,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR']"
9196,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR']"
9098,"['ERROR', 'ERROR', 'equivalent']"
9100,"['ERROR', 'ERROR', 'equivalent', 'ERROR']"
9189,"['equivalent', 'equivalent', 'equivalent', 'equivalent']"
9225,['equivalent']
31368,"['equivalent', 'equivalent', 'equivalent']"
29825,['equivalent']
30878,['equivalent']
9186,['equivalent']
29827,['equivalent']
30876,['equivalent']
31180,"['s2_refines_s1', 'equivalent', 'equivalent', 'equivalent']"
29082,"['s2_refines_s1', 'equivalent', 'equivalent', 'equivalent']"
29017,"['s2_refines_s1', 'equivalent', 'equivalent', 'equivalent']"
29826,"['s2_refines_s1', 'equivalent', 'equivalent', 'equivalent']"
9191,['equivalent']
29015,['equivalent']
9144,"['equivalent', 'equivalent']"
